task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
463	46/794b0c	35744	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K27_N_R1)	COMPLETED	0	2025-01-24 02:29:36.773	17.4s	14s	137.0%	17.4 MB	220.9 MB	847.9 MB	2.4 MB
465	e0/05668f	38991	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (nH3K4_N_R1)	COMPLETED	0	2025-01-24 02:29:54.191	11.6s	9s	141.9%	20.5 MB	220.9 MB	581.2 MB	2.2 MB
435	de/a997b6	35712	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (nH3K4_N_R3)	COMPLETED	0	2025-01-24 02:29:36.679	30.3s	27s	434.0%	4.6 GB	6 GB	659.3 MB	637.7 MB
467	48/27e31a	41083	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K4_A_R1)	COMPLETED	0	2025-01-24 02:30:05.807	12.2s	9s	141.2%	19.5 MB	220.9 MB	585.5 MB	2.4 MB
356	15/01a9f6	417015	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K27_A_R2)	COMPLETED	0	2025-01-24 02:22:01.184	8m 18s	8m 13s	117.5%	18.5 GB	40.2 GB	1.8 GB	955.3 MB
471	f2/1e2e3c	43811	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K27_N_R2)	COMPLETED	0	2025-01-24 02:30:18.024	21.8s	19s	119.7%	18.1 MB	220.9 MB	968 MB	2.4 MB
473	c5/f995b2	47233	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (nH3K27_N_R2)	COMPLETED	0	2025-01-24 02:30:39.868	12s	9s	133.4%	19.7 MB	220.9 MB	534.9 MB	2.3 MB
437	3e/012f20	41324	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (nH3K27_A_R3)	COMPLETED	0	2025-01-24 02:30:07.006	48.6s	46s	436.5%	5.1 GB	6.3 GB	1.5 GB	1.5 GB
439	ce/5ec506	44088	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (H3K27_A_R1)	COMPLETED	0	2025-01-24 02:30:18.978	57.8s	55s	392.7%	5.1 GB	6.3 GB	1.6 GB	1.6 GB
442	9a/81b454	49869	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (H3K4_N_R1)	COMPLETED	0	2025-01-24 02:30:55.623	33.5s	30s	445.6%	2.9 GB	6 GB	418 MB	461.9 MB
447	8c/a1d291	53547	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (H3K4_N_R4)	COMPLETED	0	2025-01-24 02:31:16.793	29.8s	27s	464.9%	2.8 GB	6 GB	397.2 MB	439.5 MB
452	71/58ca50	58674	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (nH3K27_N_R1)	COMPLETED	0	2025-01-24 02:31:46.643	35.9s	34s	452.4%	3.3 GB	6.1 GB	467.9 MB	519.8 MB
406	b1/084ea9	451057	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K4_A_R3)	COMPLETED	0	2025-01-24 02:25:41.193	6m 53s	6m 49s	119.8%	18.5 GB	40.3 GB	1.5 GB	810.6 MB
454	4a/57b364	63245	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (H3K4_N_R2)	COMPLETED	0	2025-01-24 02:32:22.569	38s	36s	492.8%	3.8 GB	6.1 GB	526.2 MB	597.2 MB
424	2b/18cb6c	16412	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (nH3K27_N_R3)	COMPLETED	0	2025-01-24 02:27:38.995	5m 23s	5m 18s	115.2%	19.5 GB	40.3 GB	1.2 GB	640.2 MB
420	ea/128ef0	9555	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K27_A_R4)	COMPLETED	0	2025-01-24 02:27:03.257	6m 16s	6m 11s	114.7%	19.8 GB	40.1 GB	1.4 GB	713.3 MB
456	06/c1ba18	65358	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (nH3K4_N_R2)	COMPLETED	0	2025-01-24 02:32:34.314	45.5s	43s	504.9%	4.7 GB	6.2 GB	650.8 MB	732.9 MB
458	76/29979c	68755	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (nH3K4_A_R3)	COMPLETED	0	2025-01-24 02:33:00.560	55.7s	52s	443.8%	4.9 GB	6.6 GB	677.6 MB	758.7 MB
459	61/ec6c24	69153	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (H3K27_A_R3)	COMPLETED	0	2025-01-24 02:33:02.024	1m 5s	1m 2s	349.4%	5.2 GB	6.3 GB	1.6 GB	1.6 GB
466	58/697a37	76681	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (nH3K4_N_R1)	COMPLETED	0	2025-01-24 02:33:56.297	47.2s	45s	438.2%	4.2 GB	6.1 GB	581.2 MB	655.3 MB
345	7d/6a2c4a	403789	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (nIgG_A_R1)	COMPLETED	0	2025-01-24 02:20:54.482	13m 49s	13m 45s	118.8%	22.3 GB	40 GB	3.4 GB	1.8 GB
462	40/fd2b43	71946	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (nH3K4_A_R2)	COMPLETED	0	2025-01-24 02:33:18.849	1m 27s	1m 24s	402.3%	5.3 GB	6.6 GB	1.7 GB	1.8 GB
464	56/a084a6	72280	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (H3K27_N_R1)	COMPLETED	0	2025-01-24 02:33:19.813	1m 33s	1m 30s	389.4%	5.3 GB	6.6 GB	1.7 GB	1.8 GB
468	fc/cffd5b	78378	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (H3K4_A_R1)	COMPLETED	0	2025-01-24 02:34:06.648	48.3s	45s	456.0%	4.2 GB	6.1 GB	585.5 MB	658.9 MB
478	5a/c76aaa	49141	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (H3K4_N_R4)	COMPLETED	0	2025-01-24 02:30:51.921	4m 22s	4m 18s	170.6%	168.3 MB	1003.1 MB	9.6 GB	307.6 MB
475	54/b7f2da	85485	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:BEDTOOLS_SORT (H3K4_N_R1)	COMPLETED	0	2025-01-24 02:34:53.225	24.2s	16s	95.7%	1.8 GB	2.3 GB	165.1 MB	165 MB
479	41/ce201a	89407	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K4_A_R4)	COMPLETED	0	2025-01-24 02:35:13.524	11.9s	10s	131.4%	19.7 MB	220.9 MB	555.6 MB	2.4 MB
474	81/608a5b	83589	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (nH3K27_N_R2)	COMPLETED	0	2025-01-24 02:34:45.832	41.9s	39s	460.9%	3.9 GB	6.1 GB	534.9 MB	602.1 MB
485	cd/92166e	91628	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (nH3K4_A_R1)	COMPLETED	0	2025-01-24 02:35:25.409	17.8s	15s	139.5%	17.2 MB	220.9 MB	916.8 MB	1.7 MB
469	89/629dd8	82694	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (H3K27_N_R4)	COMPLETED	0	2025-01-24 02:34:43.510	59.8s	56s	391.0%	5.1 GB	6.3 GB	1.6 GB	1.6 GB
480	c1/fa4b44	86027	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (H3K4_A_R4)	COMPLETED	0	2025-01-24 02:34:54.972	49.9s	47s	417.1%	4 GB	6.1 GB	555.6 MB	619.8 MB
487	47/19a996	94948	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K27_N_R3)	COMPLETED	0	2025-01-24 02:35:43.288	17.3s	13s	136.8%	18.2 MB	220.9 MB	810.5 MB	2.4 MB
448	40/4ba217	55517	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (H3K4_A_R2)	COMPLETED	0	2025-01-24 02:31:29.148	4m 42s	4m 38s	122.0%	20.5 GB	40.1 GB	1.1 GB	555.9 MB
489	b9/2941c9	98673	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (nH3K27_A_R1)	COMPLETED	0	2025-01-24 02:36:00.710	18.8s	15s	126.0%	17.3 MB	220.9 MB	850.7 MB	1.8 MB
483	39/104f4a	90200	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (nH3K27_A_R2)	COMPLETED	0	2025-01-24 02:35:17.407	1m 8s	1m 6s	347.9%	5.1 GB	6.1 GB	1.6 GB	1.6 GB
497	ba/20d7e1	100234	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (nIgG_N_R1)	COMPLETED	0	2025-01-24 02:36:11.549	22s	19s	124.9%	18.9 MB	220.9 MB	943 MB	1.8 MB
472	9c/8aeedf	82737	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (H3K27_N_R2)	COMPLETED	0	2025-01-24 02:34:43.660	1m 53s	1m 49s	390.1%	5.3 GB	6.6 GB	1.8 GB	2 GB
505	9d/a04f62	109003	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K4_N_R3)	COMPLETED	0	2025-01-24 02:36:36.551	16.2s	13s	121.6%	18.3 MB	220.9 MB	602.3 MB	2.4 MB
486	f7/01f58e	92341	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (nH3K4_A_R1)	COMPLETED	0	2025-01-24 02:35:27.772	1m 49s	1m 47s	374.5%	5.3 GB	6.6 GB	1.8 GB	1.9 GB
490	00/015963	95446	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (nH3K27_A_R1)	COMPLETED	0	2025-01-24 02:35:44.909	1m 38s	1m 35s	391.3%	5.3 GB	6.6 GB	1.7 GB	1.8 GB
488	a6/8a81f0	94971	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (H3K27_N_R3)	COMPLETED	0	2025-01-24 02:35:43.364	1m 42s	1m 37s	379.2%	5.3 GB	6.6 GB	1.7 GB	1.8 GB
537	33/7bfa48	123741	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_PICARD_DUP_META:AWK (H3K4_A_R3)	COMPLETED	0	2025-01-24 02:37:23.075	4.5s	71ms	0.0%	2.8 MB	3.9 MB	132 KB	3.8 KB
522	b7/634f58	123726	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_PICARD_DUP_META:AWK (H3K27_A_R2)	COMPLETED	0	2025-01-24 02:37:23.054	4.8s	84ms	18.7%	2.9 MB	3.9 MB	132 KB	3.8 KB
542	25/62843f	126522	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_PICARD_DUP_META:AWK (H3K27_A_R4)	COMPLETED	0	2025-01-24 02:37:27.844	4.7s	100ms	7.9%	2.8 MB	3.9 MB	132 KB	3.8 KB
540	3e/2c8ed2	126280	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_PICARD_DUP_META:AWK (nH3K27_N_R3)	COMPLETED	0	2025-01-24 02:37:27.589	5.2s	104ms	7.9%	3.8 MB	7.9 MB	132 KB	3.8 KB
549	dc/84390d	129104	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_PICARD_DUP_META:AWK (nIgG_A_R1)	COMPLETED	0	2025-01-24 02:37:32.601	4.9s	103ms	16.1%	2.8 MB	3.9 MB	132.3 KB	3.9 KB
569	a7/3fd621	129206	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_PICARD_DUP_META:AWK (H3K4_A_R2)	COMPLETED	0	2025-01-24 02:37:32.773	5.2s	99ms	8.7%	2.8 MB	3.9 MB	132 KB	3.8 KB
516	47/823469	123708	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (nH3K4_N_R3)	COMPLETED	0	2025-01-24 02:37:23.003	15.1s	12s	130.4%	19.3 MB	220.9 MB	637.9 MB	2.1 MB
506	e5/cad049	121995	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (H3K4_N_R3)	COMPLETED	0	2025-01-24 02:37:16.978	53.5s	50s	447.0%	4.4 GB	6.2 GB	602.3 MB	687.6 MB
517	d7/d31d2c	125059	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (nH3K4_N_R3)	COMPLETED	0	2025-01-24 02:37:25.563	58.6s	53s	423.0%	4.6 GB	6.2 GB	637.9 MB	718.3 MB
521	58/a1b66d	141914	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (H3K27_A_R2)	COMPLETED	0	2025-01-24 02:38:10.533	1m 5s	1m 2s	391.8%	5.2 GB	6.5 GB	1.7 GB	1.7 GB
529	8f/de63dd	160125	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (nH3K27_A_R3)	COMPLETED	0	2025-01-24 02:39:15.342	20.1s	16s	118.8%	16.4 MB	220.9 MB	766.4 MB	1.9 MB
545	8a/099ec6	160152	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K27_A_R3)	COMPLETED	0	2025-01-24 02:39:15.456	22s	18s	112.3%	19.5 MB	220.9 MB	812.2 MB	2.4 MB
531	ed/084856	160136	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K27_A_R1)	COMPLETED	0	2025-01-24 02:39:15.382	22.2s	18s	113.6%	19.7 MB	220.9 MB	813.4 MB	2.3 MB
530	1b/b5d34f	146492	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (nH3K27_A_R3)	COMPLETED	0	2025-01-24 02:38:24.208	1m 21s	1m 18s	426.1%	5.3 GB	6.6 GB	1.6 GB	1.7 GB
562	26/f7767b	168326	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K27_N_R4)	COMPLETED	0	2025-01-24 02:39:37.607	21.7s	17s	116.1%	19.3 MB	220.9 MB	804.4 MB	2.3 MB
532	b8/d8c8ee	172616	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:SAMTOOLS_SORT (H3K27_A_R1)	COMPLETED	0	2025-01-24 02:39:45.270	1m 23s	1m 20s	438.8%	5.3 GB	6.6 GB	1.7 GB	1.8 GB
493	47/a04878	100222	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (nH3K27_N_R1)	COMPLETED	0	2025-01-24 02:36:11.489	5m 21s	5m 17s	167.0%	162.8 MB	996.5 MB	8.7 GB	359.2 MB
533	40/0ac1c5	200332	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:BEDTOOLS_BAMTOBED (H3K4_N_R1)	COMPLETED	0	2025-01-24 02:41:08.114	38.5s	33s	92.6%	7.3 MB	13.7 MB	462 MB	458.8 MB
496	91/239ac1	100228	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (H3K4_N_R2)	COMPLETED	0	2025-01-24 02:36:11.522	5m 45s	5m 41s	168.8%	167.5 MB	999.6 MB	9 GB	387 MB
573	e5/495337	217531	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (nH3K27_A_R2)	COMPLETED	0	2025-01-24 02:41:56.699	19.4s	16s	128.3%	21.2 MB	220.9 MB	859.1 MB	1.8 MB
504	c9/fffef4	108009	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (nH3K4_A_R3)	COMPLETED	0	2025-01-24 02:36:33.629	5m 46s	5m 41s	171.9%	164.9 MB	993 MB	7.6 GB	516.1 MB
534	8d/b82068	213869	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:BEDTOOLS_BAMTOBED (H3K4_N_R4)	COMPLETED	0	2025-01-24 02:41:46.592	33.6s	30s	93.5%	7.4 MB	13.7 MB	439.6 MB	438.1 MB
501	c2/b93174	103062	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (nH3K4_N_R2)	COMPLETED	0	2025-01-24 02:36:19.523	6m 11s	6m 7s	167.5%	166.7 MB	994.3 MB	7.8 GB	502 MB
515	41/8f8788	115871	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (nH3K4_N_R1)	COMPLETED	0	2025-01-24 02:36:52.758	5m 44s	5m 40s	169.3%	166.7 MB	995.2 MB	8.1 GB	452.5 MB
588	a6/05e380	230894	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K27_A_R2)	COMPLETED	0	2025-01-24 02:42:30.626	20.5s	17s	126.0%	20.1 MB	220.9 MB	921.7 MB	2.3 MB
508	01/5d13c6	109009	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (nH3K4_A_R2)	COMPLETED	0	2025-01-24 02:36:36.573	6m 20s	6m 16s	169.7%	170.9 MB	992.6 MB	7.2 GB	630.6 MB
535	8d/a7c378	225718	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:BEDTOOLS_BAMTOBED (nH3K27_N_R1)	COMPLETED	0	2025-01-24 02:42:20.174	41.1s	37s	93.7%	7.4 MB	13.7 MB	519.9 MB	521.6 MB
520	e9/581e37	123718	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (H3K4_A_R1)	COMPLETED	0	2025-01-24 02:37:23.033	5m 39s	5m 34s	169.2%	166.4 MB	997.1 MB	8.5 GB	445.7 MB
528	c5/a8f309	131868	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (nH3K27_N_R2)	COMPLETED	0	2025-01-24 02:37:38.164	5m 29s	5m 23s	165.7%	164.7 MB	1 GB	8.4 GB	406.7 MB
610	d8/272715	246896	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:AWK (H3K4_N_R4)	COMPLETED	0	2025-01-24 02:43:07.427	13.6s	10.2s	70.1%	4.8 MB	7.9 MB	438.2 MB	438.1 MB
604	d7/e1c120	246890	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:AWK (H3K4_N_R1)	COMPLETED	0	2025-01-24 02:43:07.398	14.2s	10.3s	71.9%	4.9 MB	7.9 MB	458.9 MB	458.8 MB
512	c7/4acb05	109015	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (H3K27_N_R1)	COMPLETED	0	2025-01-24 02:36:36.599	6m 48s	6m 44s	169.7%	179 MB	1002.2 MB	8.9 GB	636.5 MB
617	d5/11d1c2	253597	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:AWK (nH3K27_N_R1)	COMPLETED	0	2025-01-24 02:43:21.074	16.6s	11.8s	70.1%	5 MB	7.9 MB	521.7 MB	521.6 MB
620	1d/406266	253729	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:CUT (H3K4_N_R4)	COMPLETED	0	2025-01-24 02:43:21.574	32.2s	27.6s	84.7%	12.7 MB	25.2 MB	740.7 MB	413.1 MB
536	ea/fd20e7	243540	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (H3K4_A_R3)	COMPLETED	0	2025-01-24 02:43:01.318	1m 2s	59s	372.7%	5.3 GB	6.6 GB	1.6 GB	1.5 GB
621	93/c24d4f	261332	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:CUT (H3K4_N_R1)	COMPLETED	0	2025-01-24 02:43:37.661	31.5s	28.3s	85.7%	12.8 MB	25.2 MB	771.9 MB	428.9 MB
623	48/c3633a	267164	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:CUT (nH3K27_N_R1)	COMPLETED	0	2025-01-24 02:43:53.816	33.2s	30s	87.5%	12.9 MB	25.2 MB	906.5 MB	516.5 MB
498	c2/10d839	105544	NFCORE_CUTANDRUN:CUTANDRUN:DEDUPLICATE_PICARD:PICARD_MARKDUPLICATES (nIgG_N_R1)	COMPLETED	0	2025-01-24 02:36:25.544	8m 17s	8m 11s	112.2%	20.5 GB	40 GB	1.9 GB	886.4 MB
538	ec/829b87	271011	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:BEDTOOLS_BAMTOBED (H3K4_N_R2)	COMPLETED	0	2025-01-24 02:44:03.446	43.3s	40s	92.3%	7.4 MB	13.7 MB	597.3 MB	596.7 MB
539	35/9e0a26	284910	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (nH3K27_N_R3)	COMPLETED	0	2025-01-24 02:44:42.098	39.2s	36s	354.7%	4.4 GB	5.9 GB	639.7 MB	618.7 MB
541	cf/0e2635	286667	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (H3K27_A_R4)	COMPLETED	0	2025-01-24 02:44:46.823	41.5s	38s	366.2%	4.9 GB	6.4 GB	712.8 MB	688.8 MB
557	35/4963a5	167695	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (H3K4_A_R4)	COMPLETED	0	2025-01-24 02:39:35.437	5m 58s	5m 52s	164.9%	164.3 MB	996.7 MB	8.5 GB	437.1 MB
525	43/7c2428	131731	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (H3K27_N_R2)	COMPLETED	0	2025-01-24 02:37:38.023	7m 58s	7m 52s	169.9%	185.2 MB	1 GB	9.1 GB	683.8 MB
624	1d/e6ed21	302550	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K4_A_R3)	COMPLETED	0	2025-01-24 02:45:33.004	17.4s	14s	130.1%	17.5 MB	220.9 MB	783.1 MB	2.1 MB
627	20/b17a7d	303715	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:AWK (H3K4_N_R2)	COMPLETED	0	2025-01-24 02:45:35.749	15.4s	12.1s	72.4%	4.8 MB	7.9 MB	596.8 MB	596.7 MB
628	7d/8f7e61	309178	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (nH3K27_N_R3)	COMPLETED	0	2025-01-24 02:45:50.437	15.9s	11s	122.7%	19.6 MB	220.9 MB	618.8 MB	2.2 MB
630	6a/ec00bd	309574	NFCORE_CUTANDRUN:CUTANDRUN:MARK_DUPLICATES_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (H3K27_A_R4)	COMPLETED	0	2025-01-24 02:45:51.145	16.2s	12s	126.4%	18.5 MB	220.9 MB	689 MB	2.4 MB
543	ba/793201	297815	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:BEDTOOLS_BAMTOBED (nH3K4_N_R2)	COMPLETED	0	2025-01-24 02:45:21.354	52.6s	49s	92.5%	7.4 MB	13.7 MB	733 MB	735.4 MB
544	ec/5beb69	300687	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:BEDTOOLS_BAMTOBED (nH3K4_A_R3)	COMPLETED	0	2025-01-24 02:45:28.368	55.3s	53s	93.1%	7.4 MB	13.7 MB	758.8 MB	763 MB
644	2e/e8487c	318780	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_FRAGMENTS:AWK (nH3K4_N_R2)	COMPLETED	0	2025-01-24 02:46:13.985	19.8s	16s	69.4%	4.8 MB	7.9 MB	735.5 MB	735.4 MB
561	2a/f097a4	168304	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (nH3K4_A_R1)	COMPLETED	0	2025-01-24 02:39:37.506	7m 5s	7m	172.9%	170.9 MB	992.7 MB	7.1 GB	724.1 MB
